sitemapsCheckedAtUtc,oldUrl,oldPath,sourceSet,targetCandidate,targetOnNamedProduction,action,needsRedirectConfiguration,mappingEvidence,contentSourceRecord,contentSourceSeedState,contentReviewStatus,categoryTargetResultCount,categoryTargetCheckedAtUtc,candidateInNewSitemap,validationStatus,reviewNote
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/jan-novotny,/team-member/jan-novotny,old-sitemap,/team/jan-novotny,https://rb-github.vercel.app/team/jan-novotny,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/laszlo-juhasz,/team-member/laszlo-juhasz,old-sitemap,/team/laszlo-juhasz,https://rb-github.vercel.app/team/laszlo-juhasz,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/pablo-ruiz-seco,/team-member/pablo-ruiz-seco,old-sitemap,/team/pablo-ruiz-seco,https://rb-github.vercel.app/team/pablo-ruiz-seco,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/ritch-mayfield,/team-member/ritch-mayfield,old-sitemap,/team,https://rb-github.vercel.app/team,redirect-candidate-needs-validation,yes,reviewed-team-index-fallback,,,,,,true,target-200-self-canonical,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/petra-pivonkova,/team-member/petra-pivonkova,old-sitemap,/team/petra-pivonkova,https://rb-github.vercel.app/team/petra-pivonkova,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/maribel-vara,/team-member/maribel-vara,old-sitemap,/team,https://rb-github.vercel.app/team,redirect-candidate-needs-validation,yes,reviewed-team-index-fallback,,,,,,true,target-200-self-canonical,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/adam-ondra-pro-climber,/team-member/adam-ondra-pro-climber,old-sitemap,/team/adam-ondra-pro-climber,https://rb-github.vercel.app/team/adam-ondra-pro-climber,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/patxi-usobiaga-pro-climber,/team-member/patxi-usobiaga-pro-climber,old-sitemap,/team/patxi-usobiaga-pro-climber,https://rb-github.vercel.app/team/patxi-usobiaga-pro-climber,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/pablo-scorza-fyziotherapist-biomechanica-funcional,/team-member/pablo-scorza-fyziotherapist-biomechanica-funcional,old-sitemap,/team/pablo-scorza-fyziotherapist-biomechanica-funcional,https://rb-github.vercel.app/team/pablo-scorza-fyziotherapist-biomechanica-funcional,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/berengere-rapeneau,/team-member/berengere-rapeneau,old-sitemap,/team/berengere-rapeneau,https://rb-github.vercel.app/team/berengere-rapeneau,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/hazel-findlay,/team-member/hazel-findlay,old-sitemap,/team/hazel-findlay,https://rb-github.vercel.app/team/hazel-findlay,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/will-sim,/team-member/will-sim,old-sitemap,/team,https://rb-github.vercel.app/team,redirect-candidate-needs-validation,yes,reviewed-team-index-fallback,,,,,,true,target-200-self-canonical,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/klemen-becan,/team-member/klemen-becan,old-sitemap,/team/klemen-becan,https://rb-github.vercel.app/team/klemen-becan,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/michelle-o-loughlin,/team-member/michelle-o-loughlin,old-sitemap,/team,https://rb-github.vercel.app/team,redirect-candidate-needs-validation,yes,reviewed-team-index-fallback,,,,,,true,target-200-self-canonical,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/pavel-ryva,/team-member/pavel-ryva,old-sitemap,/team/pavel-ryva,https://rb-github.vercel.app/team/pavel-ryva,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/benjamin-brochard,/team-member/benjamin-brochard,old-sitemap,/team,https://rb-github.vercel.app/team,redirect-candidate-needs-validation,yes,reviewed-team-index-fallback,,,,,,true,target-200-self-canonical,
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/linda-synakova,/team-member/linda-synakova,old-sitemap,/team/linda-synakova,https://rb-github.vercel.app/team/linda-synakova,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/climber-performance-rating,/blog/climber-performance-rating,old-sitemap,/blog/climber-performance-rating,https://rb-github.vercel.app/blog/climber-performance-rating,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/adam-ondra-teaches-epictv-climbing-presenter-how-to-climb-in-margalef,/blog/adam-ondra-teaches-epictv-climbing-presenter-how-to-climb-in-margalef,old-sitemap,/blog/adam-ondra-teaches-epictv-climbing-presenter-how-to-climb-in-margalef,https://rb-github.vercel.app/blog/adam-ondra-teaches-epictv-climbing-presenter-how-to-climb-in-margalef,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/video-pete-whittaker-climbing-el-capitan-rope-free-solo-in-under-24h,/blog/video-pete-whittaker-climbing-el-capitan-rope-free-solo-in-under-24h,old-sitemap,/blog/video-pete-whittaker-climbing-el-capitan-rope-free-solo-in-under-24h,https://rb-github.vercel.app/blog/video-pete-whittaker-climbing-el-capitan-rope-free-solo-in-under-24h,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/edu-marin-bolts-the-biggest-roof-climb-in-the-world,/blog/edu-marin-bolts-the-biggest-roof-climb-in-the-world,old-sitemap,/blog/edu-marin-bolts-the-biggest-roof-climb-in-the-world,https://rb-github.vercel.app/blog/edu-marin-bolts-the-biggest-roof-climb-in-the-world,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/epictv-climbing-daily-rockbusters-physiotherapists-pablo-scorza-margalef,/blog/epictv-climbing-daily-rockbusters-physiotherapists-pablo-scorza-margalef,old-sitemap,/blog/epictv-climbing-daily-rockbusters-physiotherapists-pablo-scorza-margalef,https://rb-github.vercel.app/blog/epictv-climbing-daily-rockbusters-physiotherapists-pablo-scorza-margalef,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/klemen-becan-from-competitions-to-the-hardest-rock-climbing,/blog/klemen-becan-from-competitions-to-the-hardest-rock-climbing,old-sitemap,/blog/klemen-becan-from-competitions-to-the-hardest-rock-climbing,https://rb-github.vercel.app/blog/klemen-becan-from-competitions-to-the-hardest-rock-climbing,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/patxi-usobiaga-climbing-pachamama-9a-b,/blog/patxi-usobiaga-climbing-pachamama-9a-b,old-sitemap,/blog/patxi-usobiaga-climbing-pachamama-9a-b,https://rb-github.vercel.app/blog/patxi-usobiaga-climbing-pachamama-9a-b,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/27crags-from-passion-for-climbing-to-building-a-company,/blog/27crags-from-passion-for-climbing-to-building-a-company,old-sitemap,/blog/27crags-from-passion-for-climbing-to-building-a-company,https://rb-github.vercel.app/blog/27crags-from-passion-for-climbing-to-building-a-company,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/hard-projecting-with-paul-robinson-jumpman-v14-8b,/blog/hard-projecting-with-paul-robinson-jumpman-v14-8b,old-sitemap,/blog/hard-projecting-with-paul-robinson-jumpman-v14-8b,https://rb-github.vercel.app/blog/hard-projecting-with-paul-robinson-jumpman-v14-8b,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/movie-trailer-the-dawn-wall-with-tommy-caldwell-and-kevin-jorgeson,/blog/movie-trailer-the-dawn-wall-with-tommy-caldwell-and-kevin-jorgeson,old-sitemap,/blog/movie-trailer-the-dawn-wall-with-tommy-caldwell-and-kevin-jorgeson,https://rb-github.vercel.app/blog/movie-trailer-the-dawn-wall-with-tommy-caldwell-and-kevin-jorgeson,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/the-benefits-of-pro-climbers-coaching,/blog/the-benefits-of-pro-climbers-coaching,old-sitemap,/blog/the-benefits-of-pro-climbers-coaching,https://rb-github.vercel.app/blog/the-benefits-of-pro-climbers-coaching,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/adam-ondra-silence,/blog/adam-ondra-silence,old-sitemap,/blog/adam-ondra-silence,https://rb-github.vercel.app/blog/adam-ondra-silence,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/whats-europes-best-bouldering-destination,/blog/whats-europes-best-bouldering-destination,old-sitemap,/blog/whats-europes-best-bouldering-destination,https://rb-github.vercel.app/blog/whats-europes-best-bouldering-destination,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/category/promo,/blog/category/promo,old-sitemap,/blog/category/promo,https://rb-github.vercel.app/blog/category/promo,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/category/guest-post,/blog/category/guest-post,old-sitemap,/blog/category/guest-post,https://rb-github.vercel.app/blog/category/guest-post,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/category/collaboration,/blog/category/collaboration,old-sitemap,/blog/category/collaboration,https://rb-github.vercel.app/blog/category/collaboration,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/category/climbing-destinations,/blog/category/climbing-destinations,old-sitemap,/blog/category/climbing-destinations,https://rb-github.vercel.app/blog/category/climbing-destinations,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/category/trad-climbing,/blog/category/trad-climbing,old-sitemap,/blog/category/trad-climbing,https://rb-github.vercel.app/blog/category/trad-climbing,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/category/bouldering,/blog/category/bouldering,old-sitemap,/blog/category/bouldering,https://rb-github.vercel.app/blog/category/bouldering,retain-same-path,no,same-path-existing-empty-category,,,,,,true,target-200-self-canonical,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/category/sport-climbing,/blog/category/sport-climbing,old-sitemap,/blog/category/sport-climbing,https://rb-github.vercel.app/blog/category/sport-climbing,retain-same-path,no,same-listed-path,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/blog/category/video,/blog/category/video,old-sitemap,/blog/category/video,https://rb-github.vercel.app/blog/category/video,retain-same-path,no,same-path-existing-empty-category,,,,,,true,target-200-self-canonical,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/beginners-climbing--2018-07-07-167,/event-date/beginners-climbing--2018-07-07-167,old-sitemap,/trips?category=sport-climbing-courses,https://rb-github.vercel.app/trips?category=sport-climbing-courses,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event/singing-rock-mobile-test-center,/event/singing-rock-mobile-test-center,old-sitemap,/trips,https://rb-github.vercel.app/trips,approved-trips-fallback-redirect,yes,user-approved-trips-fallback,events/singing-rock-mobile-test-center,draft,excluded-legacy-campaign,,,true,trips-fallback-production-pending,Broad trip-catalogue fallback; verify migrated legacy-host route
2026-09-15T18:48:25Z,https://rockbusters.net/event/beginners-climbing,/event/beginners-climbing,old-sitemap,/trips/beginner-climbing-course,https://rb-github.vercel.app/trips/beginner-climbing-course,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/bouldering-albarracin,/event/bouldering-albarracin,old-sitemap,/trips/bouldering-albarracin,https://rb-github.vercel.app/trips/bouldering-albarracin,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event/trad-and-multipitch-climbing,/event/trad-and-multipitch-climbing,old-sitemap,/trips/multipitch-climbing-course,https://rb-github.vercel.app/trips/multipitch-climbing-course,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/sandstone-climbing,/event/sandstone-climbing,old-sitemap,/trips/sandstone-climbing,https://rb-github.vercel.app/trips/sandstone-climbing,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/climbing-coaching-on-sight-red-point,/event/climbing-coaching-on-sight-red-point,old-sitemap,/trips/climbing-coaching-on-sight-red-point,https://rb-github.vercel.app/trips/climbing-coaching-on-sight-red-point,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/climbing-coaching-footwork-balance,/event/climbing-coaching-footwork-balance,old-sitemap,/trips/climbing-coaching-footwork-balance,https://rb-github.vercel.app/trips/climbing-coaching-footwork-balance,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/climbing-coaching-overhangs,/event/climbing-coaching-overhangs,old-sitemap,/trips/climbing-coaching-overhangs,https://rb-github.vercel.app/trips/climbing-coaching-overhangs,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/climbing-weekends,/event/climbing-weekends,old-sitemap,/trips?category=sport-climbing-holidays,https://rb-github.vercel.app/trips?category=sport-climbing-holidays,temporary-category-redirect,yes,browser-verified-category-fallback,events/climbing-weekends,draft,needs-current-offer-review,47,2026-09-15T19:01:15Z,false,filter-200-nonempty-redirect-not-live,temporary browsing fallback; not an equivalent Event page; revisit after editorial review
2026-09-15T18:48:25Z,https://rockbusters.net/event/christmas-climbing-holiday,/event/christmas-climbing-holiday,old-sitemap,/trips?category=sport-climbing-holidays,https://rb-github.vercel.app/trips?category=sport-climbing-holidays,temporary-category-redirect,yes,browser-verified-category-fallback,events/christmas-climbing-holiday,draft,needs-current-offer-review,47,2026-09-15T19:01:15Z,false,filter-200-nonempty-redirect-not-live,temporary browsing fallback; not an equivalent Event page; revisit after editorial review
2026-09-15T18:48:25Z,https://rockbusters.net/event/easter-climbing-in-sella,/event/easter-climbing-in-sella,old-sitemap,/trips?category=sport-climbing-holidays,https://rb-github.vercel.app/trips?category=sport-climbing-holidays,temporary-category-redirect,yes,browser-verified-category-fallback,events/easter-climbing-in-sella,draft,needs-current-offer-review,47,2026-09-15T19:01:15Z,false,filter-200-nonempty-redirect-not-live,temporary browsing fallback; not an equivalent Event page; revisit after editorial review
2026-09-15T18:48:25Z,https://rockbusters.net/event/rockbusters-climbing-express,/event/rockbusters-climbing-express,old-sitemap,/trips,https://rb-github.vercel.app/trips,approved-trips-fallback-redirect,yes,user-approved-trips-fallback,events/rockbusters-climbing-express,draft,needs-current-offer-review,,,true,trips-fallback-production-pending,Broad trip-catalogue fallback; verify migrated legacy-host route
2026-09-15T18:48:25Z,https://rockbusters.net/event/climbing-trip-spain,/event/climbing-trip-spain,old-sitemap,/trips/climbing-trip-spain,https://rb-github.vercel.app/trips/climbing-trip-spain,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event/rockbusters-private-guiding,/event/rockbusters-private-guiding,old-sitemap,/trips,https://rb-github.vercel.app/trips,approved-trips-fallback-redirect,yes,user-approved-trips-fallback,events/rockbusters-private-guiding,draft,needs-current-offer-review,,,true,trips-fallback-production-pending,Broad trip-catalogue fallback; verify migrated legacy-host route
2026-09-15T18:48:25Z,https://rockbusters.net/event/adam-ondra-on-sight-red-point,/event/adam-ondra-on-sight-red-point,old-sitemap,/trips/adam-ondra-on-sight-red-point,https://rb-github.vercel.app/trips/adam-ondra-on-sight-red-point,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/patxi-usobiaga-training,/event/patxi-usobiaga-training,old-sitemap,/trips/patxi-usobiaga-training,https://rb-github.vercel.app/trips/patxi-usobiaga-training,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/biomechanica-funcional,/event/biomechanica-funcional,old-sitemap,/trips?category=performance-technique-camps,https://rb-github.vercel.app/trips?category=performance-technique-camps,temporary-category-redirect,yes,browser-verified-category-fallback,events/biomechanica-funcional,draft,needs-current-offer-review,8,2026-09-15T19:01:15Z,false,filter-200-nonempty-redirect-not-live,temporary browsing fallback; not an equivalent Event page; revisit after editorial review
2026-09-15T18:48:25Z,https://rockbusters.net/event/adam-ondra-patxi-usobiaga-work-shop,/event/adam-ondra-patxi-usobiaga-work-shop,old-sitemap,/trips?category=performance-technique-camps,https://rb-github.vercel.app/trips?category=performance-technique-camps,temporary-category-redirect,yes,browser-verified-category-fallback,events/adam-ondra-patxi-usobiaga-work-shop,draft,needs-current-offer-review,8,2026-09-15T19:01:15Z,false,filter-200-nonempty-redirect-not-live,temporary browsing fallback; not an equivalent Event page; revisit after editorial review
2026-09-15T18:48:25Z,https://rockbusters.net/event/daila-ojeda-climbing-work-shop,/event/daila-ojeda-climbing-work-shop,old-sitemap,/trips?category=performance-technique-camps,https://rb-github.vercel.app/trips?category=performance-technique-camps,temporary-category-redirect,yes,browser-verified-category-fallback,events/daila-ojeda-climbing-work-shop,draft,needs-current-offer-review,8,2026-09-15T19:01:15Z,false,filter-200-nonempty-redirect-not-live,temporary browsing fallback; not an equivalent Event page; revisit after editorial review
2026-09-15T18:48:25Z,https://rockbusters.net/event/hazel-findlay-mental-coaching,/event/hazel-findlay-mental-coaching,old-sitemap,/trips/hazel-findlay-mental-coaching,https://rb-github.vercel.app/trips/hazel-findlay-mental-coaching,approved-event-page-redirect,yes,user-approved-event-page,,,,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/alpine-rock-climbing-in-chamonix,/event/alpine-rock-climbing-in-chamonix,old-sitemap,/trips/big-wall-climbing-in-chamonix,https://rb-github.vercel.app/trips/big-wall-climbing-in-chamonix,approved-event-page-redirect,yes,user-approved-event-page,events/big-wall-climbing-in-chamonix,published,approved-content-only-parent,,,false,approved-event-page-production-pending,Published Event target; absent from saved new sitemap; verify live route and robots
2026-09-15T18:48:25Z,https://rockbusters.net/event/klemen-becan-performance-coaching-workshop,/event/klemen-becan-performance-coaching-workshop,old-sitemap,/trips/climbing-technique-mental-coaching,https://rb-github.vercel.app/trips/climbing-technique-mental-coaching,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event/klemen-becan-performance-coaching-privat,/event/klemen-becan-performance-coaching-privat,old-sitemap,/trips,https://rb-github.vercel.app/trips,approved-trips-fallback-redirect,yes,user-approved-trips-fallback,events/klemen-becan-performance-coaching-privat,draft,needs-current-offer-review,,,true,trips-fallback-production-pending,Broad trip-catalogue fallback; verify migrated legacy-host route
2026-09-15T18:48:25Z,https://rockbusters.net/event/deep-water-solo-sailing-mallorca,/event/deep-water-solo-sailing-mallorca,old-sitemap,/trips?category=sport-climbing-holidays,https://rb-github.vercel.app/trips?category=sport-climbing-holidays,temporary-category-redirect,yes,browser-verified-category-fallback,events/deep-water-solo-sailing-mallorca,draft,needs-current-offer-review,47,2026-09-15T19:01:15Z,false,filter-200-nonempty-redirect-not-live,temporary browsing fallback; not an equivalent Event page; revisit after editorial review
2026-09-15T18:48:25Z,https://rockbusters.net/event/rockbusters-summer-2018,/event/rockbusters-summer-2018,old-sitemap,/trips,https://rb-github.vercel.app/trips,approved-trips-fallback-redirect,yes,user-approved-trips-fallback,events/rockbusters-summer-2018,draft,excluded-legacy-campaign,,,true,trips-fallback-production-pending,Broad trip-catalogue fallback; verify migrated legacy-host route
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/klemen-becan-performance-coaching-workshop--2018-07-14-203,/event-date/klemen-becan-performance-coaching-workshop--2018-07-14-203,old-sitemap,/trips?category=performance-technique-camps,https://rb-github.vercel.app/trips?category=performance-technique-camps,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-europe--2018-08-25-183,/event-date/climbing-trip-europe--2018-08-25-183,old-sitemap,/trips?category=expeditions,https://rb-github.vercel.app/trips?category=expeditions,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2018-10-06-188,/event-date/sport-climbing--2018-10-06-188,old-sitemap,/trips?category=sport-climbing-holidays,https://rb-github.vercel.app/trips?category=sport-climbing-holidays,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/beginners-climbing--2018-07-07-214,/event-date/beginners-climbing--2018-07-07-214,old-sitemap,/trips/beginner-climbing-course/sella,https://rb-github.vercel.app/trips/beginner-climbing-course/sella,redirect-candidate-needs-validation,yes,historical-equivalent-variant,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/klemen-becan-performance-coaching-workshop--2018-05-19-182,/event-date/klemen-becan-performance-coaching-workshop--2018-05-19-182,old-sitemap,/trips/climbing-technique-mental-coaching/rodellar,https://rb-github.vercel.app/trips/climbing-technique-mental-coaching/rodellar,redirect-candidate-needs-validation,yes,historical-equivalent-variant,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/girls-climbing--2018-06-09-174,/event-date/girls-climbing--2018-06-09-174,old-sitemap,/trips?category=sport-climbing-holidays,https://rb-github.vercel.app/trips?category=sport-climbing-holidays,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-spain--2018-04-14-151,/event-date/climbing-trip-spain--2018-04-14-151,old-sitemap,/trips/climbing-trip-spain/margalef,https://rb-github.vercel.app/trips/climbing-trip-spain/margalef,redirect-candidate-needs-validation,yes,historical-equivalent-variant,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/bouldering-albarracin--2018-04-07-154,/event-date/bouldering-albarracin--2018-04-07-154,old-sitemap,/trips/bouldering-albarracin/albarracin,https://rb-github.vercel.app/trips/bouldering-albarracin/albarracin,redirect-candidate-needs-validation,yes,historical-equivalent-variant,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/adam-ondra-patxi-usobiaga-work-shop--2018-03-17-140,/event-date/adam-ondra-patxi-usobiaga-work-shop--2018-03-17-140,old-sitemap,/trips?category=performance-technique-camps,https://rb-github.vercel.app/trips?category=performance-technique-camps,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/adam-ondra-patxi-usobiaga-work-shop--2018-03-10-132,/event-date/adam-ondra-patxi-usobiaga-work-shop--2018-03-10-132,old-sitemap,/trips?category=performance-technique-camps,https://rb-github.vercel.app/trips?category=performance-technique-camps,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-spain--2018-03-31-133,/event-date/climbing-trip-spain--2018-03-31-133,old-sitemap,/trips?category=expeditions,https://rb-github.vercel.app/trips?category=expeditions,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-spain--2018-04-07-142,/event-date/climbing-trip-spain--2018-04-07-142,old-sitemap,/trips?category=expeditions,https://rb-github.vercel.app/trips?category=expeditions,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-production-pending,temporary category fallback for historical Date; not an equivalent occurrence
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sandstone-climbing--2018-06-23-178,/event-date/sandstone-climbing--2018-06-23-178,old-sitemap,/trips?category=trad-multipitch,https://rb-github.vercel.app/trips?category=trad-multipitch,temporary-date-category-redirect,yes,legacy-date-category-audit,,,,,,false,date-category-empty-production-pending,temporary category fallback; category currently has no active trips
2026-09-15T18:48:25Z,https://rockbusters.net/team-member/daila-ojeda-pro-climber,/team-member/daila-ojeda-pro-climber,old-sitemap,/team/daila-ojeda-pro-climber,https://rb-github.vercel.app/team/daila-ojeda-pro-climber,redirect-candidate-needs-validation,yes,same-slug-content-record,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/bouldering-albarracin--2026-10-31-894/,/event-date/bouldering-albarracin--2026-10-31-894,future-date-discovered-on-old-event-page,/trips/bouldering-albarracin/albarracin?date=2026-10-31-to-2026-11-14,https://rb-github.vercel.app/trips/bouldering-albarracin/albarracin?date=2026-10-31-to-2026-11-14,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
