id,filename,alt,decodedWidth,decodedHeight,focusScore,heroSuitable,gallerySuitable,flags,error
med_88a93de1bf52584e2f39a26e,000849-0536e379c36568dd8d36362eb754a1d140e05fd4.jpeg,silence facebook cover.jpg,1355,776,959.96,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_88ebd965dbece24f26361be4,000113-1e05299e2c83565eb38012979b8f57c18035d8db.jpeg,Zillertal6.jpg,100,66,5426.7,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8944332c1718f03444fd6af3,000271-a8a5697801cc7445a6707288838b8b79f18afcbb.jpeg,Petra en Nobouchonspirit 02.jpg,945,1397,1717.19,false,true,hero-resolution-too-small,
med_894473adffdca533c93c8644,001402-2a44cb42188f89a8a7c5c3ec60bc8ceebc7010d8.jpeg,El-Chorro-Rockfax-Sport-Climbing-Guidebook.jpg,988,1358,1558.21,false,true,hero-resolution-too-small,
med_897cd4059c7607e6ba8ab7cb,001270-7f2cc506a42e460b013b1d209fe18a7b49bff9b2.jpeg,"Rado, 7b+, Tres Ponts 1, Patxi Usobiaga Advance Sport Climbing Course rockbusters.net.jpg",5015,3344,2424.93,true,true,,
med_89ac29e26588d65121de924c,001014-46061f6c551812d6ae25e2af9fa50a0660e8504b.jpeg,Patxi.jpeg,300,300,307.75,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_89c15654036decf65a446b39,001260-23324d23615c86478a2e1756e52621d3676a5b0f.jpeg,"Miha, 7b+, Tres Ponts, Patxi Usobiaga Advance Sport Climbing Course rockbusters.net.jpg",2019,3029,2924.32,true,true,,
med_89d44e3c227d48eaff3b8282,000140-c7bf9041278d942ddfd932d711a346f3846dc32c.jpeg,Stacy Finale Ligure.jpg,1253,1898,824.03,false,true,hero-resolution-too-small,
med_8a41e7dcba62e69cffd9388e,001065-c964bb88a7b6f89ce387719c4a494671778bed6d.jpeg,Marina Frankenjura.JPG,1350,900,1683.12,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate,
med_8a46c0a230b9527112793109,000724-1328ecffc7514e9a2d2af3ba75d4ebd578da6033.jpeg,logo_jpg.jpeg,1280,752,1005.11,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8a922490a98d6bba31056a43,001082-ca7a123617650ce857b3013acf54573ed541fef9.jpeg,Bouldering Albarracin,4000,2672,929.89,true,true,exact-duplicate,
med_8b0783500f5f48900457adb0,000325-77d6eca8e6d8a736f4cf63ca7889129c1ac688bc.png,novak_palice.jpg,100,100,530.5,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8b1e72f243a1a69bda714946,000560-4921f3f7e5af747b71c0ed2189168f01e88f5ee1.jpeg,Rodellar 1.JPG,2248,4000,1174.88,true,true,exact-duplicate,
med_8b332b4984c4f1c545eb7777,000508-fcadb9918020d7b0c56e28b2782dc10f73457f43.jpeg,Monserat Punsola reniu (1).jpg,885,1076,3024.11,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8b96c3e702300cfea55afeda,001116-45db08b06b317362e077b9baaffaf2b48345f99c.jpeg,Gorges du Tarn www.rockbusters.net (11).jpg,1300,867,732.88,false,true,hero-resolution-too-small,
med_8bab7abf7e1a0020adca4994,001008-4aed5ba505d466db48a5d9797c0e2f2f9b33fc32.jpeg,Jany.jpeg,300,300,1265.77,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_8bac6457eea61ddb71454b89,000383-01b9e03039ecdb1e5e8543532c1ae3722672088c.jpeg,valeria janek.jpg,800,1067,510.24,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8c16806b843ffbc6bc6fa6e8,000461-f65d2a4184aed14e196000747e2ec2e75ef54adc.jpeg,penta.jpg,304,267,421.63,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8c2628648602084f82555f44,001448-90b4d74b6a8a98240720ea28e8bb8c1a2dd66f5e.jpeg,DSC08772.JPG,1488,992,1566.97,false,true,hero-resolution-too-small;near-duplicate;near-duplicate,
med_8c3f70af5817be6769823abe,001170-2d3de6e5275a06eb6aa6fbf37e1675e3e80f2663.jpeg,"Jany, Botanic 8b+, Rodellar, rockbusters.net 3.jpg",5317,3544,2749.46,true,true,,
med_8ca09418434ace9baa761e4f,001029-4c3844ac46147d0717a0b35973451ff0bcaa74f4.jpeg,Blin.jpeg,500,500,203.56,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_8cd1ff59b75ff237683f7c32,001403-feaa6d006ef4cc54f2cdbc4ec3988d7f1503ead7.jpeg,Granada Sport Climbing Guidebook - Granada Guia De Escalada Deportiva.jpg,400,574,5072.19,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8cdcadf9d4d3eb31bf9b4779,000898-4a0c3b9bf89ea1521b29bc9b4fe6c6c00baf84b6.jpeg,remenievemayo2 (1).jpg,1024,653,2662.13,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_8ced9460158e381f69247da8,000084-ba3d2e4074f4aeddae1901a81cab350bd3bcdd4c.jpeg,Frankenjura02.jpg,612,448,4405.11,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_8d227f75a17cae863ea3c563,001030-755151c2821a9f02cc4c823dd01c5c714fab012c.jpeg,Blin.jpeg,500,500,203.56,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate,
med_8d5c8fe30248be3132ca78f7,001366-a7a720c0887a17e74dc5c359018faee255268a76.jpeg,Linda Nido Amoroso 7b+ Sella Wildside 2023 rockbusters.net (26).JPG,1505,847,1729.93,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate,
med_8d726f228c33a345a0e72ad2,001444-5776cae153f663791a2b6c235e6159ef6c29dd0b.png,Screenshot 2026-06-09 081510.png,1865,789,9142.26,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8d7a469d6a7b623a7f3e8d79,000875-4b9266b9f4236f3ee717fd53dfaee108d65b8e5b.jpeg,news-interview-klemen-14.jpg,1280,660,1594.68,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8d8ea483dd250bcbd8e3aeb7,000752-7757ae089a83380bb2d0c667b380050a3414f945.jpeg,_E2B4383.jpg,2250,1500,2789.98,false,true,hero-resolution-too-small,
med_8db16a6e54b1aabdc9e6ffde,000206-60d657bdc8590d325347109beded10a091b30a93.jpeg,Zach Margalef 5.jpg,1570,2156,556.64,false,true,hero-resolution-too-small,
med_8ddab665139929de94596975,000493-6e73eb8c64cd0091b62e1f0e653035844164b07a.jpeg,Mont-rebei1.JPG,4608,3456,1637.91,true,true,,
med_8de9517a759ea6c75aa01355,001052-c8cf8d74fe8df26fa8224759648b4a82ed2d4a89.jpeg,IMG_20190929_092142.jpg,3000,4000,1036.9,true,true,,
med_8defbe6dffbf6bdba1bc9455,000799-b0fc2c8cb2a819b29f447beb9e83f2621366394e.jpeg,Daila Margalef.jpg,1300,388,4839.58,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8e05745fcee337f65dbe847e,000501-5cee94b274b5c3327a9147b6ce6e6ccd945340fa.jpeg,Monserat Cumbre del sector Aeri de Montserrat.JPG,2560,1920,177.45,false,false,focus-review,
med_8e44a2a7dc69441e9ac8f76a,000593-ad344bbdad8afa55a7ef7e0de96db2062a04dc4f.jpeg,Church_Dam Siurana_ Spanish Climbing Trip 2016.jpg,6878,2123,2070.71,true,true,,
med_8e86b99f9f1916c72fc6d75c,000331-51b574508f5b9f3eba456641c6b10b887889c330.jpeg,SINGING_ROCK_logo_black.jpg,1369,684,2640.44,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8e88e2e7acfeccc54eb219d5,001150-ed5cb3cab8ef2d64fef951cd4503c5122bcf58cc.png,Klattermusen_Logo_Embroidered_Ror_ej_1300x500_large.png,479,339,858.08,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8eb54d3003968527986bf826,001447-ad0c5096233429abdea0cb6004120717e50016d3.jpeg,DSC08772.JPG,1488,992,1566.97,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate,
med_8ebc7021f5123ac9dc82e85d,000490-401cae05604fdff7a8daae9a704864bc32d5a5ae.gif,Mont-rebei via fuerza de los sueños.gif,691,1100,6342.41,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8ee2f76bb153fc9b68edb3a3,001127-217f240607ef4cdd81745da6abeece34d8b0b65c.jpeg,Labske Udoli climbing,4000,2248,1173.16,true,true,,
med_8f0f59828471fee41cb8d1e8,001312-0ddf1b83abc900bada30639422d1a043fda1889b.jpeg,Miha in Otre Finale rockbusters.net 2.jpg,4364,2910,1359.32,true,true,exact-duplicate,
med_8f1865adc08333e3db42c622,000786-9d6e4e3c4129e3941a0e70eb8ddd343fedd1a25c.jpeg,bouldering Albarracin 3.jpg,3976,1186,930.85,false,true,hero-resolution-too-small;exact-duplicate,
med_8f21ce3ec0050fe38161d384,001299-da06a37a127732496ceb6a895ba8bcb3310a1114.jpeg,IMG_1883 copy.JPG,1350,900,630.36,false,true,hero-resolution-too-small;exact-duplicate,
med_8f5567fe6319ccf928954224,000349-dd8febe06e1e4b4b1ec908b4ece52e65f2f08cee.jpeg,albarracin prcek.jpg,800,1067,1378.01,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_8f78830feb458d523e71152c,000179-e6e37812725650f5d6980197746470cea2590060.jpeg,Holly Margalef 7.jpg,2927,1991,554.78,true,true,near-duplicate,
med_8f7a914fbce4f28c4f2c44d8,001016-9acf6938e13f81d89ebe56af463a38fd94185dd7.jpeg,Hazel.jpeg,300,300,801.99,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_8fac386aa59b04ca263487b4,001020-c15c450ecfd193f6e9d61c209868b0848acfd558.jpeg,lindule.jpeg,300,300,858.2,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_8fd1ae67a60067b86531c8e8,001354-0fb81a93c0619914edf9d5f99e4d08de58824524.jpeg,Training 7.JPG,957,524,2581.02,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_904ccd757ed44a09624a0781,001427-7140806023586a28ec3262543af921ff0a6f7995.jpeg,"Jany, Espolon de las Ranas, 7c+, title.jpg",853,518,2162.48,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_905bb3c74e8cb55a266a9080,000426-d03d81edd42bc1c3494fdaed56db0ea128770024.jpeg,cuenca janek2.jpg,800,600,2125.41,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_905bbac79a387ecc6b221d2b,000168-4cdc093d324cc5d9b0569ac40cbecd476395aa9a.jpeg,Solarium Gorges du Tarn.jpg,4000,2248,1196.44,true,true,,
med_90764117d2a5cbe63bb0fe03,000079-6b8e863765b83cff4861dacb63b6fda9c000c9ee.jpeg,objectivesnap_objectivesnap_58_1147597407.jpg,472,600,1909.29,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_907f20d0b03c25c7cf353d5d,000152-60dfaff1f5866d901a03ea9496d8ba4e44fe8652.jpeg,Hege Gorges du Tarn 8.jpg,1335,2243,2444.83,false,true,hero-resolution-too-small,
med_908d2196beac806f4045c8df,000205-d8a52eb99266576ac2d4f1640def397a574978b9.jpeg,Zach Margalef 4.jpg,1790,2238,470.73,false,true,hero-resolution-too-small,
med_91695c8febc7062236c01683,000173-0f2a46152d0e28eb1534ec549bd5c7a21cc71105.jpeg,tarn2.jpg,360,270,1918.08,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9195324467629ac45cf64a3c,000416-d748221ea5199a29ec06db06ec773920204aa6c1.jpeg,P1040995.JPG,4000,2248,1699.71,true,true,,
med_91cbad34d7eb178835dbe6a6,000096-9cee07bddc51ce2a8ddc3b5a850ee3de48b02a54.jpeg,Minoru Zillertal 2.jpg,1216,2080,761.37,false,true,hero-resolution-too-small,
med_9217709fabfd5cb9bb809a82,001186-e1a69e671b0333208e1fe04f0681687e8739aed1.jpeg,prvi detjl_001.jpg,5898,3932,1731.98,true,true,,
med_9259c88c1a607c56a829b7cc,000608-c2ef33dfeba011b13e4cfd82d83ed848baa7cd2e.jpeg,Marta4 Siurana_ Spanish Climbing Trip 2016.jpg,1584,3880,864.48,true,true,,
med_92ee043505d2874a3ff40595,000424-1381b8e159cf7ea883046030f364139179147d6a.jpeg,Terry Mallorca.JPG,2736,3648,1397.02,true,true,,
med_93c9b18069605151de74792d,000900-c48d773415e1225fe0cbca9177ee682c2db92ecb.jpeg,27Crags_Albarracin_Mikael_Uponen.jpg,1400,933,2152.81,false,true,hero-resolution-too-small;exact-duplicate,
med_93d361b72c0c1838ec60e30c,000848-1b4cf84d0dee7358aa7bc23dea33eb6a38c3d411.png,Screen Shot 2018-02-24 at 15.20.47.png,1271,775,519.3,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_93ecd7af996e057925efcf02,000851-e42c0addecfc29a15746383ebc9aacb0d95dcd99.png,Screen Shot 2018-02-28 at 13.51.32.png,998,682,2619.47,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_942085e36eb6476a986963be,000601-03e7f183c46fd3c50060a18a1c77420e024aaeca.jpeg,Church_Dam Siurana_ Spanish Climbing Trip 2016.jpg,6878,2123,2070.71,true,true,exact-duplicate,
med_9424693d3659249d0e444cac,000095-22c7071dae0bee63e17e824cb50fef1604906a85.jpeg,Chimney Zillertal.jpg,1993,2248,507.91,false,true,hero-resolution-too-small,
med_94353281696fc4be9cc87d35,000428-1b165b9391a2b00d32a5fa6041217e1c4927c255.jpeg,IMG_2736.JPG,3648,2048,2513.64,true,true,near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_944932d04262c481680ac84c,000089-279f3639ffb0855c724768d1318f3bdfa15d9988.jpeg,Frankenjura08.jpg,612,448,1662.77,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_94496305a4e758b4ebcf5aeb,001374-38e5fb47a1bd5510e456a8060a0de19e6290dca0.jpeg,IMG-20231028-WA0000.jpg,1024,768,405.19,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_945994d6e86360e8224f2b25,001157-22a8abb55230efc3a80d92fa5f680e76d0824a22.jpeg,pablo la sportiva demo.jpeg,1600,1030,2377.89,false,true,hero-resolution-too-small,
med_94837995fb0f09acaf8e8372,000312-ac53dd4f6110ac6e75e2ccf4cc0eb960deb7568f.jpeg,albarracin2.JPG,2816,2112,1845.63,true,true,,
med_94a5d8d8e81c4d5696392715,000729-ef808484e085ee3b279e6573111eb3e5d26f0492.jpeg,Klemen Bečan 3.jpg,1355,900,1058.61,false,true,hero-resolution-too-small,
med_94ca6b671ac3eef10107aff8,000204-db5e519487a90262820c3597f14dcc67f545f625.jpeg,Zach Margalef 3.jpg,2299,1985,794.89,false,true,hero-resolution-too-small,
med_95173cf9922e5d90b8a8a88c,000838-abaa8fe3bb4b673d778a01e0708e33329727e210.jpeg,Patxi.jpg,2248,671,3351.9,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_954da4ce1a3a0dd88f1174e3,000219-79282eb8fe8127808d4d0928a0ada489f26c336d.jpeg,ed margalef.jpg,960,640,1880.94,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9569c4c612b9485cb3cb32c5,001287-39f0b52960dc91232552e5f903049aa4dc94e82d.jpeg,Andrlac Fear Factory 9 Frankenjura rockbusters.net 1.jpg,4639,3092,1974.8,true,true,exact-duplicate,
med_958cbaec8683cbfcca26c578,001395-72727e2d41f51c7c6f4314be83fdd3e5eeab06f5.jpeg,WhatsApp Image 2025-10-23 at 12.02.01_4303c07f.jpg,1600,900,2550.75,false,true,hero-resolution-too-small,
med_95c2a6f1f586df427d814d66,001418-27f587e798708284a3e2cf23a9964824f4ce291e.jpeg,639753603_17862844854596597_7026948205856000451_n.jpg,150,150,798.49,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_95ddb9d928a0abd891e84f60,000481-24683470b15c61f19e5cb7ba1931e4c56868904e.jpeg,Mont-rebei Latin Brothers.JPG,3072,2304,2569.96,true,true,,
med_95f156baefd175b6a0cb9f27,001282-14c44ab847653e11a1a73c6d897919964842ffda.jpeg,balkan-trip-montenegro-climbing-walls.jpg,1200,680,1454.73,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_95f7a27be579a1900d3bea79,000930-778b34c77e69838a934bb1b54a9d68b40a5002c2.jpeg,Isa Rodellar rockbusters.net Europe Trip 2018 offer.jpg,2100,1400,3958.3,false,true,hero-resolution-too-small,
med_9646318f8520e611483c87d2,001117-a7651cce0adc41adc4929efcf46e85fde636277f.jpeg,Quim Climbing Trip Europe Gorges du Tarn 2018 rockbusters.net (3).JPG,867,1300,482.97,false,true,hero-resolution-too-small,
med_9647debe36d4916ff7454195,000865-62c0a665a012ebbe91df282a68957aec11a9c311.jpeg,20171103_Tijuana_021_1920px.jpg,1920,1280,2680.37,false,true,hero-resolution-too-small,
med_96524eb6a40e6fa954f63cc0,001433-3692b0e0908471c5b4e05adc984e0cc8bcd5f531.jpeg,Marina Frankenjura.JPG,1350,900,1693.16,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_9661def05331f02034badda4,000885-6bcb3e040abf3548a2137d6521325de6e01d86dc.png,Screen Shot 2018-04-14 at 00.21.45.png,1394,766,896.33,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_96ba57bcbaff70ff9d60658b,000162-59d83d9ad103cc6083b7a260219c3a2b679f461e.jpeg,Jenda Gorges du Tarn 3.jpg,1596,2254,1573.57,false,true,hero-resolution-too-small,
med_970d1b83ac2196c002e01688,001090-591f124db06dc397136474ffbd219e3c948ae8e5.jpeg,Céüse climbing,1300,1950,1761.46,false,true,hero-resolution-too-small;near-duplicate,
med_9742d1270d939e5c26b504e7,000734-d236e143464c7e7f814b70399c83e7af6859ef41.jpeg,Klemen Bečan 8.jpg,1350,900,1994.92,false,true,hero-resolution-too-small,
med_974ac1de23849929ba895a2c,000731-9cdfe063e3355d644670efacc647f6c220a49812.jpeg,Klemen Bečan 5.jpg,1350,900,1798.03,false,true,hero-resolution-too-small,
med_9761d4cf42e52f72ce446a27,001162-6399db9b7d493fe22dd3081bdecb093bf94bd1f2.jpeg,pablo la sportiva demo.jpeg,1600,1030,2377.89,false,true,hero-resolution-too-small;exact-duplicate,
med_977460a9f4f1274aaad4911d,000695-a3331cc72bdec1b844d9a5f6b7ad84d52d3157c5.jpeg,Quim Oltre Finale (2).jpg,1300,867,405.08,false,true,hero-resolution-too-small,
med_977bc79896eae61e1d241756,001182-02cc59f5562541eaa0c2be9ec7376fd3957a375b.jpeg,Peava.jpg,1905,1905,1025.34,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate,
med_978550f7db0e09b2c63e043c,001071-9b3a1d9919715ae84643842c47af9d1f71980c09.jpeg,Daniel Rodellar rockbusters.net 2.jpg,4588,3059,2491.12,true,true,exact-duplicate,
med_97daa97cb1eaa7f312e1d2da,000492-dac9565874b5187e6fd8522b96628a6e7208a5c7.jpeg,Mont-rebei.JPG,4608,3456,960.1,true,true,,
med_97e2c089175c8574965ba513,000004-573739acd8875f50672d6158d191a1c02540bdca.jpeg,DSC04822.JPG,2048,1536,1944.52,false,true,hero-resolution-too-small,
med_985050b20fb40adb0ea41fc3,000547-fcc6794fa0908c3c916a05d669cfcf525c28f34c.jpeg,Rodellar Ventanas.JPG,3648,2048,2513.64,true,true,exact-duplicate;near-duplicate,
med_9855731ad3cf877256487eab,000840-61419d2d777a2e78aa9ea4749e0356c27d20643b.jpeg,Patxi.jpg,2248,671,3351.9,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_98a99f4952fe1954b60ee2c9,001348-cb871ada22f841b0f47d91d952366edf73f1c2d7.jpeg,Training 1.JPG,822,607,5297.52,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_98abe0b084cdc555cb394180,000962-fcf8cee09208e16b9d3bb7ced56a2879a0a8278e.jpeg,IMG_1546 copy.JPG,1350,2025,1891.03,false,true,hero-resolution-too-small,
med_98ca77eefd85f66a90ca6ec3,000122-4fbe3555ff25f5dffc7cad452e565e5c15eea8fb.jpeg,Kim Finale Ligure 3.jpg,1956,2949,1166.51,true,true,,
med_98ddb8fceac8d0af1e00cea2,000248-51ba05b93395b5e6c7e0482635324253d17c5f71.jpeg,Shelly Rodellar 4.jpg,1868,3991,2069.92,true,true,,
med_98de0b315faf668520f1b81a,000123-2b46af172727632ecf0b9b1d6c402a9ce389013f.jpeg,Kim Finale Ligure 4.jpg,3442,1597,802.45,true,true,,
med_9917711d8b764569d005ceea,000585-327683febf7855a6b7062fb000cb58c93c916bc3.jpeg,Anne-Sella-ClimbingSpain2016-Rockbusters.net.jpg,3279,1790,1054.8,true,true,,
med_993fd048de131a422752d359,000001-01cadf08ff243a408686ff723d8e117d3626d63b.jpeg,DSC04813.JPG,1536,2048,3458,false,true,hero-resolution-too-small,
med_996411127c8c2001a9b9323c,000686-f78dd8c897cc1c110b12f9eb079931bd75f0825b.jpeg,Martin Oltre Finale (2).jpg,1300,867,845.06,false,true,hero-resolution-too-small,
med_9996c410c4646d583338ebef,001179-c4d20216f1c5f944afd5339b4db9c53e804734ac.jpeg,Espadelles Margalef 2018.jpg,1362,910,1192.48,false,true,hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_99b6224ab16fa31362b06d71,001011-5b032ce64a4d2a8d4d62128224f83ac4646e4add.png,Maribel.png,121,121,1128.04,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_9a011171163831c0c50d72b0,001305-24889d34439dd9c94511db54b49f8455bfc134a4.jpeg,Marta.jpeg,504,504,535.81,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9a01e3bb6b32429221032709,001213-ae1b769f60bcf44353ac24192b60d6f9e7a83585.jpeg,andrea cartas barrera.jpg,500,500,440.57,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_9a1773df427975973e1f816c,000047-0f22e2503cf43735e7a34442cf89b95a0e366183.jpeg,Ray Ceuse 4.jpg,2976,1903,460.7,true,true,,
med_9a7added27fa927e53f66538,000831-a76ecef2074af1c0b185b7f0dff5cc1eee8a21c2.jpeg,Siurana Adam and Patxi.jpg,1200,358,4446.9,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9a9d61ba57132585432079e0,000852-06d54923cca41308044299684f5f9abf90fcbd65.png,Screen Shot 2018-02-28 at 13.51.32.png,998,682,2619.47,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate;near-duplicate,
med_9b43cdd506f0fd5265bbf763,001058-a97a241bcdbc783d07c81abfb1209a96441b013a.jpeg,IMG_20191014_105023.jpg,1200,1600,6318.61,false,true,hero-resolution-too-small,
med_9b6cde4e9bd05cc9fe69f459,000074-ef61fe4464bf623bc0d1a0002521178e707cd7b9.jpeg,1061_30_06.jpg,271,370,1374.03,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9b948c36e5d05aa7f7f23bb5,000907-4c961481a93afa4ff4d746a31f6e08855d3d831d.jpeg,"Jany, Rodellar, Libera tu Mente 7b 1 resized.jpg",1600,1067,3118.79,false,true,hero-resolution-too-small,
med_9bae2b35332148ce0cee5423,000454-d1b159e43d1d6fab3b5c0350d7e2c7ff229785a1.jpeg,colt mix.jpg,304,267,836.64,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9bb6936dcaafe0f29c56be61,001293-c5e74ee3f815bf317d2e952420cc99dd50e7fb62.jpeg,Klemen Klondike Cat 11- Frankenjura rockbusters.net 9.jpg,4375,2917,1349.36,true,true,exact-duplicate,
med_9bbdd1a83c9739cb8ac572d5,001064-8a1c9af0e26389385231c9c6036943f1da326c04.jpeg,competition.jpg,3034,1534,1138.91,true,true,exact-duplicate,
med_9bc4e9f2d6834bda0c27bb37,001333-608a1ec6a802ef746f1fe8ca31518542792a7645.jpeg,daniela climb4life.jpg,500,500,184.56,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small,
med_9c14d803fcd158225dbf073b,001426-65ee2379b1d1ecfed0fdf0145a2b17c9c4b84820.jpeg,"Jany, Espolon de las Ranas, 7c+, title.jpg",853,518,2162.48,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_9c321d3e0ca67201a9a2ba71,000765-7b410a6f0688541ad137c5654f4ca1802f616853.png,Casa-Catalunya_200x200.png,200,200,2757.05,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9c4d99464624d2e8efcf07ee,000683-beaf23e9aac84e6f8ca8b2722a09ba4ca3eba46f.jpeg,Jian Oltre Finale.jpg,1300,867,1770.14,false,true,hero-resolution-too-small,
med_9c8541f1c1e5c2df471338ae,001277-e65cc77867305879e33a106c8b2efbc4a16411b5.jpeg,"Rafa, 7b+, somewhere in Catalunya, Patxi Usobiaga Advance Sport Climbing Course rockbusters.net 8.jpg",1998,2997,2421.88,true,true,,
med_9ca7381b627708dde28bf27f,001140-14ff2a21582edecb21b7c7e038dc16f206428520.jpeg,Espadelles Margalef 2018.jpg,1362,910,1508.04,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_9cb4c160656807936a52f824,001398-dcb84df36b91d437edaa275e6f466b898134e1e4.jpeg,WhatsApp Image 2025-10-23 at 12.02.00_d0ae1427.jpg,1110,1143,3058.07,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_9d07f8cbb94a753c8eebcb65,000057-09cf0c9411b58de13f99d4b310857b5293e082a6.jpeg,rock_climbing_ceuse5.jpg,612,448,995.99,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9d3d1d81a0a95705e5a4b528,000487-5017985bbe0a761ad843298f25db0f1d0e8dcb9a.jpeg,"Mont-rebei Vía Cor Salvatge, 7b.jpg",2448,3264,2549.06,true,true,,
med_9d5b4e95ebc94807d8641fcf,000195-8acaffdc3d9095081709b6a2c71baa709f9b25a4.jpeg,Kerstin Margalef 11.jpg,2248,4000,406.17,true,true,,
med_9d82ee06ff3fc1bd3e9ae21d,000969-945626d3d2cc4ad879c58e80afde2df92e7cab3d.jpeg,IMG_2496 copy.JPG,1350,900,4871.37,false,true,hero-resolution-too-small,
med_9db25cdcba14dd4f4c233da6,000445-a7f2ba01ef0f73041a01e64c927e4bec559f001c.jpeg,carlos singing rock.jpg,960,625,3124.62,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_9def0ce83646bc931e28e071,000285-cf9971d9e639e85d330837a5173cda0cd7bd27e4.jpeg,DSC_0248_edited-1.jpg,1579,2339,2474.21,false,true,hero-resolution-too-small,
med_9e8b5d58958515125f9850a4,000842-535d62a193f5b6da15d32a5d9bf215fd5386cda7.jpeg,Jaime Zillertal.jpg,3577,1067,1483.4,false,true,hero-resolution-too-small,
med_9edcef4f3dfdfe1e96ea75c7,000279-a35557ae8b69e077ff86dae9ff65e9a299331102.jpeg,Rockbusters_Sella4.jpg,960,904,676.85,false,false,gallery-resolution-too-small;hero-resolution-too-small,
